8011%|S05%|0%|ПОВР.НА КОЊУНКТИВА.И КОРНЕАЛНА АБРАЗИЈА БЕЗ СПОМНУВАЊЕ НА ТУСО ТЕЛО   
8012%|S05%|1%|КОНТУЗИЈА НА ОЧНОТО ЈАБОЛКО И НА ОРБИТАЛНИТЕ ТКИВА   
8013%|S05%|2%|ОКУЛАРНА ЛАЦЕРАЦ.И РУПТУРА СО ПРОЛАП.ИЛИ ГУБ.НА ИНТРАОКУЛАРНОТО ТКИВ.   
8014%|S05%|3%|ОКУЛАРНА ЛАЦЕРАЦИЈА БЕЗ ПРОЛАПС ИЛИ ГУБЕЊЕ НА ИНТРАОКУЛАРНОТО ТКИВО   
8015%|S05%|4%|ЕНЕТРАНТНА ПОВРЕДА НА ОРБИТАТА СО ИЛИ БЕЗ ТУСО ТЕЛО   
8016%|S05%|5%|ЕНЕТРАНТНА РАНА НА ОЧНОТО ЈАБОЛКО СО ТУСО ТЕЛО   
8017%|S05%|6%|ЕНЕТРАНТНА РАНА НА ОЧНОТО ЈАБОЛКО БЕЗ ТУСО ТЕЛО   
8018%|S05%|7%|АВУЛЗИЈА НА ОКОТО   
8019%|S05%|8%|ДРУГИ ПОВРЕДИ НА ОКОТО И НА ОРБИТАТА   
8020%|S05%|9%|ПОВРЕДА НА ОКОТО И НА ОРБИТАТА НЕОЗНАЧЕН ДЕЛ  
8021%|S06%|0%|ИНТРАКРАНИЈАЛНА ПОВРЕДА   
8022%|S06%|0%|ПОТРЕС   
8023%|S06%|1%|ТРАУМАТСКИ ЦЕРЕБРАЛЕН ЕДЕМ   
8024%|S06%|2%|ДИФУЗНА ПОВРЕДА НА МОЗОКОТ   
8025%|S06%|3%|ФОКАЛНА ПОВРЕДА НА МОЗОКОТ   
8026%|S06%|4%|ЕПИДУРАЛНО КРВАВЕЊЕ   
8027%|S06%|5%|ТРАУМАТСКО СУБДУРАЛНО КРВАВЕЊЕ   
8028%|S06%|6%|ТРАУМАТСКО СУБАРАХНОИДАЛНО КРВАВЕЊЕ   
8029%|S06%|7%|ИНТРАКРАНИЈАЛНА ПОВРЕДА СО ПРОДОЛЖЕНА КОМА   
8030%|S06%|8%|ДРУГИ ИНТРАКРАНИЈАЛНИ ПОВРЕДИ   
8031%|S06%|9%|ИНТРАКРАНИЈАЛНА ПОВРЕДА НЕОЗНАЧЕНО  
8032%|S07%|0%|ПОВРЕДА ОД НАГМЕЧУВАЊЕ НА ГЛАВАТА   
8033%|S07%|0%|ПОВРЕДА ОД НАГМЕЧУВАЊЕ НА ЛИЦЕТО   
8034%|S07%|1%|ПОВРЕДА ОД НАГМЕЧУВАЊЕ НА ЧЕРЕПОТ   
8035%|S07%|8%|ПОВРЕДА ОД НАГМЕЧУВАЊЕ НА ДРУГИ ДЕЛОВИ НА ГЛАВАТА   
8036%|S07%|9%|ПОВРЕДА ОД НАГМЕЧУВАЊЕ НА ГЛАВАТА НЕОЗНАЧЕН ДЕЛ  
8037%|S08%|0%|ТРАУМАТСКА АМПУТАЦИЈА НА ДЕЛ ОД ГЛАВАТА   
8038%|S08%|0%|АВУЛЗИЈА НА СКАЛПОТ   
8039%|S08%|1%|ТРАУМАТСКА АМПУТАЦИЈА НА УВО   
8040%|S08%|8%|ТРАУМАТСКА АМПУТАЦИЈА НА ДРУГИ ДЕЛОВИ ОД ГЛАВАТА   
8041%|S08%|9%|ТРАУМАТСКА АМПУТАЦИЈА НА НЕОЗНАЧЕН ДЕЛ ОД ГЛАВАТА   
8042%|S09%|0%|ДРУГИ И НЕОЗНАЧЕНИ ПОВРЕДИ НА ГЛАВАТА   
8043%|S09%|0%|ПОВРЕДА НА КРВНИ САДОВИ НА ГЛАВАТА НЕКЛАСИФИЦИРАНИ НА ДРУГО МЕСТО  
8044%|S09%|1%|ПОВРЕДА НА МУСКУЛ И ТЕТИВА НА ГЛАВАТА   
8045%|S09%|2%|ТРАУМАТСКА РУПТУРА НА УШНОТО ТАПАНЧЕ   
8046%|S09%|7%|МУЛТИПЛИ ПОВРЕДИ НА ГЛАВАТА   
8047%|S09%|8%|ДРУГИ ОЗНАЧЕНИ ПОВРЕДИ НА ГЛАВАТА   
8048%|S09%|9%|НЕОЗНАЧЕНА ПОВРЕДА НА ГЛАВАТА   
8049%|S10%|0%|ПОВРШИНСКА ПОВРЕДА НА ВРАТОТ   
8050%|S10%|0%|КОНТУЗИЈА НА ГРЛОТО   
8051%|S10%|1%|ДРУГИ И НЕОЗНАЧЕНИ ПОВРШИНСКИ ДЕЛОВИ НА ГРЛОТО   
8052%|S10%|7%|МУЛТИПЛИ ПОВРШИНСКИ ПОВРЕДИ НА ВРАТОТ   
8053%|S10%|8%|ПОВРШИНСКА ПОВРЕДА НА ДРУГИ ДЕЛОВИ ОД ВРАТОТ   
8054%|S10%|9%|ПОВРШИНСКА ПОВРЕДА НА ВРАТОТ НЕОЗНАЧЕН ДЕЛ  
8055%|S11%|0%|ОТВОРЕНА РАНА НА ВРАТОТ   
8056%|S11%|0%|ОТВОРЕНА РАНА ШТО ГИ ЗАФАЌА ЛАРИНКСОТ И ТРАХЕЈАТА   
8057%|S11%|1%|ОТВОРЕНА РАНА ШТО ЈА ЗАФАЌА И ТИРЕОИДНАТА ЖЛЕЗДА   
8058%|S11%|2%|ОТВОРЕНА РАНА ШТО ГИ ЗАФАЌА ФАРИНКСОТ И ЦЕРВИКАЛНИОТ ДЕЛ ОД ЕЗОФАГУСО   
8059%|S11%|7%|МУЛТИПЛИ ОТВОРЕНИ РАНИ НА ВРАТОТ   
8060%|S11%|8%|ОТВОРЕНА РАНА НА ДРУГИ ДЕЛОВИ НА ВРАТОТ   
8061%|S11%|9%|ОТВОЕНА РАНА НА ВРАТОТ НЕОЗНАЧЕН ДЕЛ  
8062%|S12%|0%|ФРАКТУРА НА ВРАТОТ   
8063%|S12%|0%|ФРАКТУРА НА ПРВИОТ ВРАТЕН ПРШЛЕН   
8064%|S12%|1%|ФРАКТУРА НА ВТОРИОТ ВРАТЕН ПРШЛЕН   
8065%|S12%|2%|ФРАКТУРА НА ДРУГ ОЗНАЧЕН ЦЕРВИКАЛЕН ПРШЛЕН   
8066%|S12%|7%|МУЛТИПЛИ ФРАКТУРИ НА ЦЕРВИКАЛНИОТ РБЕТ   
8067%|S12%|8%|ФРАКТУРИ НА ДРУГИ ДЕЛОВИ НА ВРАТОТ   
8068%|S12%|9%|ФРАКТУРА НА ВРАТОТ НЕОЗНАЧЕН ДЕЛ  
8069%|S13%|0%|ДИСЛОКАЦИЈА ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ЗГЛОБОВ И ЛИГАМ НА НИВО НА ВР  
8070%|S13%|0%|ТРАУМАТСКА РУПТУРА НА ЦЕРВИКАЛЕН ИНТЕРВЕРТЕБРАЛЕН ДИСК   
8071%|S13%|1%|ДИСЛОКАЦИЈА НА ЦЕРВИКАЛНИОТ ПРЕШЛЕН   
8072%|S13%|2%|ДИСЛОКАЦИЈА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА ВРАТОТ   
8073%|S13%|3%|МУЛТИПЛИ ДИСЛОКАЦИИ НА ВРАТОТ   
8074%|S13%|4%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ЦЕРВИКАЛНИОТ РБЕТ   
8075%|S13%|5%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ ВО ТИРЕОИДНАТА РЕГИЈА   
8076%|S13%|6%|ШИНУВ.И ИСТЕГНУВ.НА ЗГЛОБ.И ЛИГАМЕНТИ НА ДР. И НА НЕОЗН.ДЕЛ НА ВРАТОТ   
8077%|S14%|0%|ПОВРЕДА НА НЕРВИТЕ И НА РБЕТНИОТ МОЗОК НА НИВО НА ВРАТОТ   
8078%|S14%|0%|ПОТРЕС И ЕДЕМ НА ЦЕРВИКАЛНИОТ РБЕТЕН МОЗОК   
8079%|S14%|1%|ДРУГИ И НЕОЗНАЧЕНИ ПОВРЕДИ НА ЦЕРВИКАЛНИОТ РБЕТЕН МОЗОК   
8080%|S14%|2%|ПОВРЕДА НА НЕРВЕН КОРЕН НА ЦЕРВИКАЛНИОТ РБЕТ   
8081%|S14%|3%|ПОВРЕДА НА ПЛЕКСУС БРАХИЈАЛИС   
8082%|S14%|4%|ПОВРЕДА НА ПЕРИФЕРНИТЕ НЕРВИ НА ВРАТОТ   
8083%|S14%|5%|ПОВРЕДА НА ВРАТНИ СИМПАТИЧНИ НЕРВИ   
8084%|S14%|6%|ПОВРЕДА НА ДРУГИ И НА НЕОЗНАЧЕНИ НЕРВИ НА ВРАТОТ   
8085%|S15%|0%|ПОВРЕДА НА КРВНИТЕ САДОВИ НА НИВО НА ВРАТОТ   
8086%|S15%|0%|ПОВРЕДА НА КАРОТИДНАТА АРТЕРИЈА   
8087%|S15%|1%|ПОВРЕДА НА ВЕРТЕБРАЛНА АРТЕРИЈА   
8088%|S15%|2%|ПОВРЕДА НА НАДВОРЕШНАТА ЈУГУЛАРНА ВЕНА   
8089%|S15%|3%|ПОВРЕДА НА ВНАТРЕШНАТА ЈУГУЛАРНА ВЕНА   
8090%|S15%|7%|ПОВРЕДА НА ПОВЕЌЕ КРВНИ САДОВИ НА НИВО НА ВРАТОТ   
8091%|S15%|8%|ПОВРЕДА НА ДРУГИ КРВНИ САДОВИ НА НИВО НА ВРАТОТ   
8092%|S15%|9%|ПОВРЕДА НА НЕОЗНАЧЕН КРВЕН САД НА НИВО НА ВРАТОТ   
8093%|S16%|0%|ПОВРЕДА НА МУСКУЛ И ТЕТИВА НА НИВО НА ВРАТОТ   
8094%|S17%|0%|ПОВРЕДА ОД СМАЧКУВАЊЕ НА ВРАТОТ   
8095%|S17%|0%|ПОВРЕДА ОД СМАЧКУВАЊЕ НА ЛАРИНКСОТ И ТРАХЕЈАТА   
8096%|S17%|8%|ПОВРЕДА ОД СМАЧКУВАЊЕ НА ДРУГИ ДЕЛОВИ НА ВРАТОТ   
8097%|S17%|9%|ПОВРЕДА ОД СМАЧКУВАЊЕ НА ВРАТОТ НЕОЗНАЧЕН ДЕЛ  
8098%|S18%|0%|ТРАУМАТСКА АМПУТАЦИЈА НА НИВО НА ВРАТОТ   
8099%|S19%|0%|ДРУГИ И НЕОЗНАЧЕНИ ПОВРЕДИ НА ВРАТОТ   
8100%|S19%|7%|МУЛТИПЛИ ПОВРЕДИ НА ВРАТОТ   
8101%|S19%|8%|ДРУГИ ОЗНАЧЕНИ ПОВРЕДИ НА ВРАТОТ   
8102%|S19%|9%|НЕОЗНАЧЕНА ПОВРЕДА НА ВРАТОТ   
8103%|S20%|0%|ПОВРШИНСКА ПОВРЕДА НА ТОРАКСОТ   
8104%|S20%|0%|КОНТУЗИЈА НА ДОЈКАТА   
8105%|S20%|1%|ДРУГИ И НЕОЗНАЧЕНИ ПОВРШИНСКИ ПОВРЕДИ НА ДОЈКАТА   
8106%|S20%|2%|КОНТУЗИЈА НА ТОРАКСОТ   
8107%|S20%|3%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА ПРЕДНИОТ ЗИД НА ТОРАКСОТ   
8108%|S20%|4%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА ЗАДНИОТ ЗИД НА ТОРАКСОТ   
8109%|S20%|7%|МУЛТИПЛИ ПОВРШИНСКИ ПОВРЕДИ НА ТОРАКСОТ   
8110%|S20%|8%|ПОВРШИНСКА ПОВРЕДА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА ТОРАКСОТ   
8111%|S21%|0%|ОТВОРЕНА РАНА НА ТОРАКСОТ   
8112%|S21%|0%|ОТВОРЕНА РАНА НА ДОЈКАТА   
8113%|S21%|1%|ОТВОРЕНА РАНА НА ПРЕДНИОТ ЗИД НА ТОРАКСОТ   
8114%|S21%|2%|ОТВОРЕНА РАНА НА ЗАДНИОТ ЗИД НА ТОРАКСОТ   
8115%|S21%|7%|МУЛТИПЛИ ОТВОРЕНИ РАНИ НА ТОРАКАЛНИОТ ЗИД   
8116%|S21%|8%|ОТВОРЕНА РАНА НА ДРУГИ ДЕЛОВИ НА ТОРАКСОТ   
8117%|S21%|9%|ОТВОРЕНА РАНА НА ТОРАКСОТ НЕОЗНАЧЕН ДЕЛ  
8118%|S22%|0%|ФРАКТУРИ НА РЕБРО(А) СТЕРНУМ И ТОРАКЛЕН РБЕТ  
8119%|S22%|0%|ФРАКТУРА НА ТОРАКАЛЕН ПРЕШЛЕН   
8120%|S22%|1%|МУЛТИПЛИ ФРАКТУРИ НА ТОРАКАЛНИОТ РБЕТ   
8121%|S22%|2%|ФРАКТУРИ НА СТЕРНУМОТ   
8122%|S22%|3%|ФРАКТУРА НА РЕБРО   
8123%|S22%|4%|МНОГУКРАТНА ФРАКТУРА НА РЕБРА   
8124%|S22%|5%|РАСЦЕПЕНИ ГРАДИ   
8125%|S22%|8%|ФРАКТУРА НА ДРУГИ КОСКЕНИ ДЕЛОВИ НА ТОРАКСОТ   
8126%|S22%|9%|ФРАКТУРА НА КОСКЕНИОТ ДЕЛ НА ТОРАКСОТ НЕОЗНАЧЕН ДЕЛ  
8127%|S23%|0%|ДИСЛОКАЦИЈА ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ЗГЛОБОВИТЕ И ЛИГАМЕН НА ТОРАК  
8128%|S23%|0%|ТРАУМАТСКА РУПТУРА НА ТОРАКАЛЕН ИНТЕРВЕРТЕБРАЛЕН ДИСК   
8129%|S23%|1%|ДИСЛОКАЦИЈА НА ТОРАКАЛЕН ПРЕШЛЕН   
8130%|S23%|2%|ДИСЛОКАЦИЈА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА ТОРАКСОТ   
8131%|S23%|3%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ТОРАКАЛНИОТ РБЕТ   
8132%|S23%|4%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА РЕБРАТА И СТЕРНУМОТ   
8133%|S23%|5%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА ТОРАКСОТ   
8134%|S24%|0%|ОВРЕДА НА НЕРВИТЕ И НА РБЕТНИОТ МОЗОК НА ТОРАКАЛНО НИВО   
8135%|S24%|0%|ПОТРЕС И ЕДЕМ НА ТОРАКАЛНИОТ РБЕТЕН МОЗОК   
8136%|S24%|1%|ДРУГИ И НЕОЗНАЧЕНИ ПОВРЕДИ НА ТОРАКАЛНИОТ РБЕТЕН МОЗОК   
8137%|S24%|2%|ПОВРЕДА НА НЕРВЕН КОРЕН НА ТОРАКАЛНИОТ РБЕТ   
8138%|S24%|3%|ПОВРЕДА НА ПЕРИФЕРНИ НЕРВИ НА ТОРАКСОТ   
8139%|S24%|4%|ПОВРЕДА НА ТОРАКЛНИТЕ СИМПАТИЧКИ НЕРВИ   
8140%|S24%|5%|ПОВРЕДА НА ДРУГИ НЕРВИ НА ТОРАКСОТ   
8141%|S24%|6%|ПОВРЕДА НА НЕОЗНАЧЕН НЕРВ НА ТОРАКСОТ   
8142%|S25%|0%|ПОВРЕДА НА КРВНИТЕ САДОВИ НА ТОРАКСОТ   
8143%|S25%|0%|ПОВРЕДА НА ТОРАКАЛНАТА АОРТА   
8144%|S25%|1%|ПОВРЕДА НА БЕЗИМЕНА ИЛИ НА АРТЕРИЈА СУПКЛАВИЈА   
8145%|S25%|2%|ПОВРЕДА НА ВЕНА КАВА СУПЕРИОР   
8146%|S25%|3%|ПОВРЕДА НА БЕЗИМЕНА ИЛИ НА ВЕНА СУПКЛАВИЈА   
8147%|S25%|4%|ПОВРЕДА НА ПУЛМОНАЛНИТЕ КРВНИ САДОВИ   
8148%|S25%|5%|ПОВРЕДА НА ИНТЕРКОСТАЛНИТЕ КРВНИ САДОВИ   
8149%|S25%|7%|ПОВРЕДА НА ПОВЕЌЕ КРВНИ САДОВИ НА ТОРАКСОТ   
8150%|S25%|8%|ПОВРЕДА НА ДРУГИ КРВНИ САДОВИ НА ТОРАКСОТ   
8151%|S25%|9%|ПОВРЕДА НА НЕОЗНАЧЕН КРВЕН САД НА ТОРАКСОТ   
8152%|S26%|0%|ПОВРЕДА НА СРЦЕТО   
8153%|S26%|0%|ПОВРЕДА НА СРЦЕТО СО ХЕМОПЕРИКАРД   
8154%|S26%|8%|ДРУГИ ПОВРЕДИ НА СРЦЕТО   
8155%|S26%|9%|ПОВРЕДА НА СРЦЕТО НЕОЗНАЧЕНО  
8156%|S27%|0%|ПОВРЕДА НА ДРУГИ И НА НЕОЗНАЧЕНИ ИНТРАТОРАКАЛНИ ОРГАНИ   
8157%|S27%|0%|ТРАУМАТСКИ ПНЕВМОТОРАКС   
8158%|S27%|1%|ТРАУМАТСКИ ХЕМОТОРАКС   
8159%|S27%|2%|ТРАУМАТСКИ ХЕМОПНЕВМОТОРАКС   
8160%|S27%|3%|ДРУГИ ПОВРЕДИ НА БЕЛ ДРОБ   
8161%|S27%|4%|ПОВРЕДА НА БРОНХ   
8162%|S27%|5%|ПОВРЕДА НА ТОРАКАЛНАТА ТРАХЕЈА   
8163%|S27%|6%|ПОВРЕДА НА ПЛЕВРАТА   
8164%|S27%|7%|МУЛТИПЛИ ПОВРЕДИ НА ИНТРАТОРАКАЛНИТЕ ОРГАНИ   
8165%|S27%|8%|ПОВРЕДА НА ДРУГИ ОЗНАЧЕНИ ОРГАНИ ВО ТОРАКСОТ   
8166%|S27%|9%|ПОВРЕДА НА НЕОЗНАЧЕН ИНТРАТОРАКАЛЕН ОРГАН   
8167%|S28%|0%|ПОВРЕДА И СМАЧКУВАЊЕ НА ТОРАКСОТ И ТРАУМАТСКА АМПУТАЦИЈА НА ДЕЛ ТОРАК   
8168%|S28%|0%|СМАЧКАН ГРАДЕН КОШ   
8169%|S28%|1%|ТРАУМАТСКА АМПУТАЦИЈА НА ДЕЛ ОД ТОРАКСОТ   
8170%|S29%|0%|ДРУГИ НЕОЗНАЧЕНИ ПОВРЕДИ НА ТОРАКСОТ   
8171%|S29%|0%|ПОВРЕДА НА МУСКУЛ И ТЕТИВА НА ТОРАКАЛНО НИВО   
8172%|S29%|7%|МУЛТИПЛИ ПОВРЕДИ НА ТОРАКСОТ   
8173%|S29%|8%|ДРУГИ ОЗНАЧЕНИ ПОВРЕДИ НА ТОРАКСОТ   
8174%|S29%|9%|НЕОЗНАЧЕНА ПОВРЕДА НА ТОРАКСОТ   
8175%|S30%|0%|ПОВРШИНСКА ПОВРЕДА НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8176%|S30%|0%|КОНТУЗИЈА НА КРСТОТ И НА КАРЛИЦАТА   
8177%|S30%|1%|КОНТУЗИЈА НА АБДОМИНАЛНИОТ ЗИД   
8178%|S30%|2%|КОНТУЗИЈА НА НАДВОРЕШНИТЕ ПОЛОВИ ОРГАНИ   
8179%|S30%|7%|МУЛТИПЛИ ПОВРШИНСКИ ПОВРЕДИ НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8180%|S30%|8%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8181%|S30%|9%|ПОВРШИНСКА ПОВРЕДА НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА НЕОЗНАЧЕН ДЕЛ 
8182%|S31%|0%|ОТВОРЕНА РАНА НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8183%|S31%|0%|ОТВОРЕНА РАНА НА КРСТОТ И НА КАРЛИЦАТА   
8184%|S31%|1%|ОТВОРЕНА РАНА НА АБДОМИНЛАНИОТ ЗИД   
8185%|S31%|2%|ОТВОРЕНА РАНА НА ПЕНИСОТ   
8186%|S31%|3%|ОТВОРЕНА РАНА НА СКРОТУМОТ И НА ТЕСТИСИТЕ   
8187%|S31%|4%|ОТВОРЕНА РАНА НА ВАГИНАТА И НА ВУЛВАТА   
8188%|S31%|5%|ОТВОРЕНА РАНА НА ДРУГИ И НА НЕОЗНАЧЕНИ НАДВОРЕШНИ ГЕНИТАЛНИ ОРГАНИ   
8189%|S31%|7%|МУЛТИПЛИ ОТВОРЕНИ РАНИ НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8190%|S31%|8%|ОТВОРЕНА РАНА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА АБДОМЕНОТ   
8191%|S32%|0%|ФРАКТУРА НА ЛУМБАЛНИОТ РБЕТ И КАРЛИЦАТА   
8192%|S32%|0%|ФРАКТУРА НА ЛУМБАЛЕН ПРЕШЛЕН   
8193%|S32%|1%|ФРАКТУРА НА САКРУМОТ   
8194%|S32%|2%|ФРАКТУРА НА КОКЦИГЕАЛНАТА КОСКА   
8195%|S32%|3%|ФРАКТУРА НА ИЛИЈАЧНАТА КОСКА   
8196%|S32%|4%|ФРАКТУРА НА АЦЕТАБУЛУМОТ   
8197%|S32%|5%|ФРАКТУРА НА ПУБИЧНАТА КОСКА   
8198%|S32%|7%|МУЛТИПЛИ ФРАКТУРИ НА ЛУМБАЛНИОТ ПРБЕТ И КАРЛИЦАТА   
8199%|S32%|8%|ФРАКТУРА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА ЛУМБАЛНИОТ РБЕТ И КАРЛИЦА   
8200%|S33%|0%|ДИСЛОКАЦИЈА ШИНУВ.И ИСТЕГ. НА ЗГЛОБ И ЛИГАМЕН.НА ЛУМБАЛ РБЕТ.И КАРЛИЦ  
8201%|S33%|0%|ТРАУМАТСКА РУПТУРА НА ЛУМБАЛЕН ИНТЕРВЕРТЕБРАЛЕН ДИСК   
8202%|S33%|1%|ДИСЛОКАЦИЈА НА ЛУМБАЛЕН ПРЕШЛЕН   
8203%|S33%|2%|ДИСЛОКАЦИЈА НА САКРОИЛИЈАЧНИОТ И НА САКРОКОКЦИГЕАЛНИОТ ЗГЛОБ   
8204%|S33%|3%|ДИСЛОКАЦИЈА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА ЛУМБАЛНИОТ РБЕТ И КАР   
8205%|S33%|4%|ТРАУМАТСКА РУПТУРА НА ПУБИЧНАТА СИМИФИЗА   
8206%|S33%|5%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ЛУМБАЛНИОТ РБЕТ   
8207%|S33%|6%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА САКРОИЛИЈАЧНИОТ ЗГЛОБ   
8208%|S33%|7%|ШИНУВ.И ИСТЕГНУВ.НА ДРУГИ И НА НЕОЗНАЧ.ДЕЛОВИ НА ЛУМБАЛН.РБЕТ НА КАР   
8209%|S34%|0%|ПОВРЕДА НА НЕРВИТЕ И НА ЛУМБАЛНИОТ РБЕТЕН МОЗОК НА НИВО АБД.КРСТ КАРЛ   
8210%|S34%|0%|ПОТРЕС И ЕДЕМ НА ЛУМБАЛНИОТ РБЕТЕН МОЗОК   
8211%|S34%|1%|ДРУГА ПОВРЕДА НА ЛУМБАЛНИОТ РБЕТЕН МОЗОК   
8212%|S34%|2%|ПОВРЕДА НА НЕРВЕН КОРЕН ОД ЛУМБАЛНИОТ И САКРАЛНИОТ ПРБЕТ   
8213%|S34%|3%|ПОВРЕДА НА КАУДА ЕКВИНА   
8214%|S34%|4%|ПОВРЕДА НА ЛУМБОСАКРАЛНИОТ ПЛЕКСУС   
8215%|S34%|5%|ПОВРЕДА НА ЛУМБАЛНИ САКРАЛНИ И КАРЛИЧНИ СИМПАТИЧКИ НЕРВИ  
8216%|S34%|6%|ПОВРЕДА НА ПЕРИФЕРЕН НЕРВ(И)НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8217%|S34%|8%|ПОВРЕДА НА ДР.И НА НЕОЗ.НЕРВИ НА НИВО НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8218%|S35%|0%|ПОВРЕДА НА КРВНИТЕ САДОВИ НА НИВО НА АДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8219%|S35%|0%|ПОВРЕДА НА АБДОМИНАЛНАТА АОРТА   
8220%|S35%|1%|ПОВРЕДА НА ВЕНА КАВА ИНФЕРИОР   
8221%|S35%|2%|ПОВРЕДА НА ЦЕЛИЈАЧНАТА ИЛИ МЕЗЕНТЕРИЧНАТА АРТЕРИЈА   
8222%|S35%|3%|ПОВРЕДА НА ПОРТАЛНАТА ИЛИ СПЛЕНИЧНАТА ВЕНА   
8223%|S35%|4%|ПОВРЕДА НА РЕНАЛНИТЕ КРВНИ САДОВИ   
8224%|S35%|5%|ПОВРЕДА НА ИЛИЈАЧНИТЕ КРВНИ САДОВИ   
8225%|S35%|7%|ПОВРЕДИ НА ПОВЕЌЕ КРВНИ САДОВИ НА НИВО НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8226%|S35%|8%|ПОВРЕДА НА ДРУГИ КРВНИ САДОВИ НА НИВО НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8227%|S35%|9%|ПОВРЕДА НА НЕОЗНАЧЕН КРВЕН САД НА НИВО НА АБДОМЕНОТ КРСТОТ И КАРЛИЦАТА  
8228%|S36%|0%|ПОВРЕДА НА ИНТРААБДОМИНАЛНИТЕ ОРГАНИ   
8229%|S36%|0%|ПОВРЕДА НА СЛЕЗИНАТА   
8230%|S36%|1%|ПОВРЕДА НА ЦРНИОТ ДРОБ ИЛИ ЖОЛЧНОТО ЌЕСЕ   
8231%|S36%|2%|ПОВРЕДА НА ПАНКРЕАСОТ   
8232%|S36%|3%|ПОВРЕДА НА ЖЕЛУДНИКОТ   
8233%|S36%|4%|ПОВРЕДА НА ТЕНКОТО ЦРЕВО   
8234%|S36%|5%|ПОВРЕДА НА КОЛОНОТ   
8235%|S36%|6%|ПОВРЕДА НА РЕКТУМОТ   
8236%|S36%|7%|ПОВРЕДА НА ПОВЕЌЕ ИНТРААБДОМИНАЛНИ ОРГАНИ   
8237%|S36%|8%|ПОВРЕДА НА ДРУГИ ИНТРААБДОМИНАЛНИ ОРГАНИ   
8238%|S36%|9%|ПОВРЕДА НА НЕОЗНАЧЕН ИНТРААБДОМИНАЛЕН ОРГАН   
8239%|S37%|0%|ПОВРЕДА НА КАРЛИЧНИТЕ ОРГАНИ   
8240%|S37%|0%|ПОВРЕДА НА БУБРЕГОТ   
8241%|S37%|1%|ПОВРЕДА НА УРЕТЕРОТ   
8242%|S37%|2%|ПОВРЕДА НА МОЧНИОТ МЕУР   
8243%|S37%|3%|ПОВРЕДА НА УРЕТРАТА   
8244%|S37%|4%|ПОВРЕДА НА ОВАРИУМОТ   
8245%|S37%|5%|ПОВРЕДА НА ЈАЈЦЕВОДОТ   
8246%|S37%|6%|ПОВРЕДА НА УТЕРУСОТ   
8247%|S37%|7%|ПОВРЕДА НА ПОВЕЌЕ КАРЛИЧНИ ОРГАНИ   
8248%|S37%|8%|ПОВРЕДА НА ДРУГИ КАРЛИЧНИ ОРГАНИ   
8249%|S37%|9%|ПОВРЕДА НА НЕОЗНАЧЕН КАРЛИЧЕН ОРГАН   
8250%|S38%|0%|ПОВРЕДА ОД СМАЧКУВАЊЕ И ТРАУМАТСКА АМПУТАЦ НА ДЕЛ ОД АБД.КРСТ.КАРЛИЦ   
8251%|S38%|0%|ПОВРЕДА ОД СМАЧКУВАЊЕ НА НАДВОРЕШНИТЕ ГЕНИТАЛНИ ОРГАНИ   
8252%|S38%|1%|ПОВРЕДА ОД СМАЧКУВ. НА ДР.И НА НЕОЗН.ДЕЛ.НА АБДОМЕНОТ КРСТОТ И КАРЛ.  
8253%|S38%|2%|ТРАУМАТСКА АМПУТАЦИЈА НА НАДВОРЕШНИТЕ ГЕНИТАЛНИ ОРГАНИ   
